eTime;eTimeStart;T1;T2;C1;C2;Depth;DO;LSS;EH;rho1;rho2
10-Aug-2015 16:43:44;10-Aug-2015 16:30:01;0.000190;0.000016;17.858300;16.515400;1.548000;0.000000;-1.765900;998.637200;998.872900;0.000000
10-Aug-2015 16:43:45;10-Aug-2015 16:30:01;0.000187;0.000011;17.859400;16.540700;1.533000;0.000000;-1.765800;998.636900;998.868600;0.000000
10-Aug-2015 16:43:46;10-Aug-2015 16:30:01;0.000194;0.000012;17.859700;16.499600;1.499000;0.000000;-1.765800;998.636700;998.875100;0.000000
10-Aug-2015 16:43:47;10-Aug-2015 16:30:01;0.000202;0.000015;17.859900;16.494400;1.473000;0.000000;-1.765800;998.636600;998.876100;0.000000
10-Aug-2015 16:43:48;10-Aug-2015 16:30:01;0.000204;0.000016;17.860800;16.431700;1.481000;0.000000;-1.765800;998.636500;998.886600;0.000000
10-Aug-2015 16:43:49;10-Aug-2015 16:30:01;0.000202;0.000012;17.861800;16.465500;1.521000;0.000000;-1.765800;998.636400;998.880900;0.000000
10-Aug-2015 16:43:50;10-Aug-2015 16:30:01;0.000196;0.000016;17.862900;16.407000;1.538000;0.000000;-1.765700;998.636300;998.891000;0.000000
10-Aug-2015 16:43:51;10-Aug-2015 16:30:01;0.000189;0.000013;17.863800;16.421700;1.531000;0.000000;-1.765700;998.636100;998.888000;0.000000
10-Aug-2015 16:43:52;10-Aug-2015 16:30:01;0.000190;0.000013;17.864100;16.467800;1.508000;0.000000;-1.765700;998.635900;998.880400;0.000000
10-Aug-2015 16:43:53;10-Aug-2015 16:30:01;0.000199;0.000013;17.864000;16.620800;1.483000;0.000000;-1.765700;998.635800;998.854600;0.000000
10-Aug-2015 16:43:54;10-Aug-2015 16:30:01;0.000204;0.000013;17.864500;16.555900;1.475000;0.000000;-1.765700;998.635800;998.865800;0.000000
10-Aug-2015 16:43:55;10-Aug-2015 16:30:01;0.000201;0.000014;17.865100;16.459500;1.497000;0.000000;-1.765600;998.635700;998.882100;0.000000
10-Aug-2015 16:43:56;10-Aug-2015 16:30:01;0.000199;0.000015;17.865700;16.437100;1.529000;0.000000;-1.765600;998.635800;998.885700;0.000000
10-Aug-2015 16:43:57;10-Aug-2015 16:30:01;0.000193;0.000011;17.866600;16.628200;1.540000;0.000000;-1.765600;998.635600;998.853300;0.000000
10-Aug-2015 16:43:58;10-Aug-2015 16:30:01;0.000192;0.000014;17.866900;16.702100;1.522000;0.000000;-1.765600;998.635500;998.841200;0.000000
10-Aug-2015 16:43:59;10-Aug-2015 16:30:01;0.000193;0.000013;17.866800;16.606800;1.512000;0.000000;-1.765600;998.635500;998.857100;0.000000
10-Aug-2015 16:44:00;10-Aug-2015 16:30:01;0.000196;0.000013;17.866900;16.673700;1.505000;0.000000;-1.765600;998.635400;998.846000;0.000000
10-Aug-2015 16:44:01;10-Aug-2015 16:30:01;0.000202;0.000009;17.866800;16.668400;1.491000;0.000000;-1.765600;998.635400;998.846600;0.000000
10-Aug-2015 16:44:02;10-Aug-2015 16:30:01;0.000202;0.000012;17.866700;16.664100;1.482000;0.000000;-1.765600;998.635400;998.847200;0.000000
10-Aug-2015 16:44:03;10-Aug-2015 16:30:01;0.000201;0.000011;17.866500;16.636500;1.489000;0.000000;-1.765600;998.635400;998.851900;0.000000
10-Aug-2015 16:44:04;10-Aug-2015 16:30:01;0.000202;0.000013;17.866800;16.569800;1.516000;0.000000;-1.765600;998.635500;998.863600;0.000000
10-Aug-2015 16:44:05;10-Aug-2015 16:30:01;0.000193;0.000012;17.867700;16.617800;1.547000;0.000000;-1.765600;998.635500;998.855400;0.000000
10-Aug-2015 16:44:06;10-Aug-2015 16:30:01;0.000187;0.000012;17.868700;16.604200;1.549000;0.000000;-1.765500;998.635300;998.857900;0.000000
10-Aug-2015 16:44:07;10-Aug-2015 16:30:01;0.000193;0.000011;17.868600;16.633800;1.513000;0.000000;-1.765500;998.635200;998.852200;0.000000
10-Aug-2015 16:44:08;10-Aug-2015 16:30:01;0.000201;0.000013;17.867800;16.531200;1.471000;0.000000;-1.765500;998.635100;998.869900;0.000000
10-Aug-2015 16:44:09;10-Aug-2015 16:30:01;0.000205;0.000011;17.868200;16.526000;1.463000;0.000000;-1.765500;998.635000;998.870700;0.000000
10-Aug-2015 16:44:10;10-Aug-2015 16:30:01;0.000205;0.000013;17.868700;16.492400;1.496000;0.000000;-1.765500;998.635100;998.876500;0.000000
10-Aug-2015 16:44:11;10-Aug-2015 16:30:01;0.000194;0.000013;17.869700;16.473800;1.541000;0.000000;-1.765500;998.635100;998.879900;0.000000
10-Aug-2015 16:44:12;10-Aug-2015 16:30:01;0.000187;0.000011;17.871400;16.406000;1.556000;0.000000;-1.765400;998.634800;998.890700;0.000000
10-Aug-2015 16:44:13;10-Aug-2015 16:30:01;0.000186;0.000013;17.872500;16.394900;1.542000;0.000000;-1.765400;998.634600;998.892800;0.000000
10-Aug-2015 16:44:14;10-Aug-2015 16:30:01;0.000190;0.000013;17.872000;16.450000;1.504000;0.000000;-1.765400;998.634500;998.883100;0.000000
10-Aug-2015 16:44:15;10-Aug-2015 16:30:01;0.000199;0.000014;17.871300;16.503500;1.469000;0.000000;-1.765400;998.634400;998.874600;0.000000
10-Aug-2015 16:44:16;10-Aug-2015 16:30:01;0.000207;0.000012;17.871600;16.576700;1.460000;0.000000;-1.765400;998.634400;998.862200;0.000000
10-Aug-2015 16:44:17;10-Aug-2015 16:30:01;0.000203;0.000015;17.872200;16.662900;1.486000;0.000000;-1.765400;998.634400;998.847700;0.000000
10-Aug-2015 16:44:18;10-Aug-2015 16:30:01;0.000201;0.000012;17.872700;16.666400;1.530000;0.000000;-1.765400;998.634500;998.847000;0.000000
10-Aug-2015 16:44:19;10-Aug-2015 16:30:01;0.000190;0.000013;17.873900;16.632300;1.554000;0.000000;-1.765300;998.634400;998.853200;0.000000
10-Aug-2015 16:44:20;10-Aug-2015 16:30:01;0.000186;0.000015;17.874500;16.541900;1.544000;0.000000;-1.765300;998.634200;998.868400;0.000000
10-Aug-2015 16:44:21;10-Aug-2015 16:30:01;0.000191;0.000012;17.874100;16.549200;1.506000;0.000000;-1.765300;998.634100;998.866800;0.000000
10-Aug-2015 16:44:22;10-Aug-2015 16:30:01;0.000198;0.000012;17.873800;16.584500;1.484000;0.000000;-1.765300;998.634100;998.860700;0.000000
10-Aug-2015 16:44:23;10-Aug-2015 16:30:01;0.000204;0.000013;17.874200;16.623400;1.486000;0.000000;-1.765300;998.634000;998.854400;0.000000
10-Aug-2015 16:44:24;10-Aug-2015 16:30:01;0.000201;0.000011;17.874600;16.553300;1.497000;0.000000;-1.765300;998.634000;998.866300;0.000000
10-Aug-2015 16:44:25;10-Aug-2015 16:30:01;0.000199;0.000014;17.875000;16.525400;1.517000;0.000000;-1.765300;998.634000;998.871100;0.000000
10-Aug-2015 16:44:26;10-Aug-2015 16:30:01;0.000199;0.000016;17.875500;16.518400;1.527000;0.000000;-1.765300;998.634000;998.872000;0.000000
10-Aug-2015 16:44:27;10-Aug-2015 16:30:01;0.000200;0.000013;17.875300;16.563500;1.515000;0.000000;-1.765300;998.633900;998.864700;0.000000
10-Aug-2015 16:44:28;10-Aug-2015 16:30:01;0.000203;0.000014;17.875400;16.491500;1.508000;0.000000;-1.765300;998.633900;998.876700;0.000000
10-Aug-2015 16:44:29;10-Aug-2015 16:30:01;0.000199;0.000013;17.875900;16.544100;1.516000;0.000000;-1.765300;998.633800;998.867400;0.000000
10-Aug-2015 16:44:30;10-Aug-2015 16:30:01;0.000195;0.000014;17.876300;16.568600;1.516000;0.000000;-1.765200;998.633700;998.863800;0.000000
10-Aug-2015 16:44:31;10-Aug-2015 16:30:01;0.000195;0.000015;17.876800;16.546600;1.516000;0.000000;-1.765200;998.633700;998.867500;0.000000
10-Aug-2015 16:44:32;10-Aug-2015 16:30:01;0.000194;0.000008;17.877300;16.601500;1.518000;0.000000;-1.765200;998.633600;998.857700;0.000000
10-Aug-2015 16:44:33;10-Aug-2015 16:30:01;0.000200;0.000013;17.877500;16.516800;1.500000;0.000000;-1.765200;998.633400;998.872500;0.000000
10-Aug-2015 16:44:34;10-Aug-2015 16:30:01;0.000203;0.000014;17.877900;16.531200;1.482000;0.000000;-1.765200;998.633300;998.869700;0.000000
10-Aug-2015 16:44:35;10-Aug-2015 16:30:01;0.000202;0.000013;17.878500;16.568500;1.487000;0.000000;-1.765100;998.633200;998.863700;0.000000
10-Aug-2015 16:44:36;10-Aug-2015 16:30:01;0.000202;0.000012;17.879200;16.634100;1.515000;0.000000;-1.765100;998.633200;998.852400;0.000000
10-Aug-2015 16:44:37;10-Aug-2015 16:30:01;0.000195;0.000014;17.880200;16.649300;1.533000;0.000000;-1.765100;998.633100;998.850200;0.000000
10-Aug-2015 16:44:38;10-Aug-2015 16:30:01;0.000192;0.000012;17.881100;16.631100;1.534000;0.000000;-1.765100;998.632900;998.853400;0.000000
10-Aug-2015 16:44:39;10-Aug-2015 16:30:01;0.000191;0.000014;17.881700;16.652300;1.520000;0.000000;-1.765000;998.632800;998.849400;0.000000
10-Aug-2015 16:44:40;10-Aug-2015 16:30:01;0.000201;0.000014;17.882000;16.738300;1.491000;0.000000;-1.765000;998.632600;998.834900;0.000000
10-Aug-2015 16:44:41;10-Aug-2015 16:30:01;0.000203;0.000009;17.882500;16.703000;1.477000;0.000000;-1.765000;998.632500;998.839700;0.000000
10-Aug-2015 16:44:42;10-Aug-2015 16:30:01;0.000202;0.000013;17.883100;16.624100;1.497000;0.000000;-1.765000;998.632400;998.854300;0.000000
10-Aug-2015 16:44:43;10-Aug-2015 16:30:01;0.000199;0.000012;17.884000;16.680800;1.532000;0.000000;-1.765000;998.632400;998.844900;0.000000
10-Aug-2015 16:44:44;10-Aug-2015 16:30:01;0.000191;0.000012;17.885000;16.726600;1.546000;0.000000;-1.764900;998.632300;998.836300;0.000000
10-Aug-2015 16:44:45;10-Aug-2015 16:30:01;0.000188;0.000012;17.885300;16.621500;1.528000;0.000000;-1.764900;998.632200;998.854700;0.000000
10-Aug-2015 16:44:46;10-Aug-2015 16:30:01;0.000200;0.000012;17.884600;16.546700;1.483000;0.000000;-1.764900;998.632100;998.867400;0.000000
10-Aug-2015 16:44:47;10-Aug-2015 16:30:01;0.000203;0.000009;17.884600;16.572500;1.477000;0.000000;-1.764900;998.632100;998.862500;0.000000
10-Aug-2015 16:44:48;10-Aug-2015 16:30:01;0.000200;0.000012;17.884800;16.641300;1.506000;0.000000;-1.764900;998.632100;998.850900;0.000000
10-Aug-2015 16:44:49;10-Aug-2015 16:30:01;0.000196;0.000014;17.885100;16.640500;1.523000;0.000000;-1.764900;998.632200;998.851700;0.000000
10-Aug-2015 16:44:50;10-Aug-2015 16:30:01;0.000197;0.000015;17.885200;16.660700;1.525000;0.000000;-1.764900;998.632200;998.848300;0.000000
10-Aug-2015 16:44:51;10-Aug-2015 16:30:01;0.000196;0.000012;17.885000;16.649300;1.504000;0.000000;-1.764900;998.632100;998.850100;0.000000
10-Aug-2015 16:44:52;10-Aug-2015 16:30:01;0.000205;0.000012;17.884900;16.646600;1.499000;0.000000;-1.764900;998.632100;998.850000;0.000000
10-Aug-2015 16:44:53;10-Aug-2015 16:30:01;0.000200;0.000012;17.885100;16.648400;1.508000;0.000000;-1.764900;998.632100;998.849700;0.000000
10-Aug-2015 16:44:54;10-Aug-2015 16:30:01;0.000198;0.000014;17.885200;16.613900;1.519000;0.000000;-1.764900;998.632100;998.855900;0.000000
10-Aug-2015 16:44:55;10-Aug-2015 16:30:01;0.000197;0.000012;17.885200;16.581800;1.515000;0.000000;-1.764900;998.632100;998.861300;0.000000
10-Aug-2015 16:44:56;10-Aug-2015 16:30:01;0.000199;0.000012;17.885000;16.616100;1.506000;0.000000;-1.764900;998.632100;998.855500;0.000000
10-Aug-2015 16:44:57;10-Aug-2015 16:30:01;0.000200;0.000015;17.884900;16.701000;1.508000;0.000000;-1.764900;998.632100;998.841300;0.000000
10-Aug-2015 16:44:58;10-Aug-2015 16:30:01;0.000200;0.000014;17.884900;16.756600;1.509000;0.000000;-1.764900;998.632100;998.831600;0.000000
10-Aug-2015 16:44:59;10-Aug-2015 16:30:01;0.000200;0.000013;17.884900;16.756000;1.507000;0.000000;-1.764900;998.632100;998.831400;0.000000
10-Aug-2015 16:45:00;10-Aug-2015 16:30:01;0.000203;0.000013;17.885000;16.717500;1.505000;0.000000;-1.764900;998.632100;998.838200;0.000000
10-Aug-2015 16:45:01;10-Aug-2015 16:30:01;0.000202;0.000012;17.885400;16.667100;1.507000;0.000000;-1.764900;998.632000;998.846900;0.000000
10-Aug-2015 16:45:02;10-Aug-2015 16:30:01;0.000201;0.000009;17.885500;16.718900;1.498000;0.000000;-1.764900;998.632000;998.837400;0.000000
10-Aug-2015 16:45:03;10-Aug-2015 16:30:01;0.000204;0.000012;17.885600;16.748100;1.496000;0.000000;-1.764900;998.632000;998.833300;0.000000
10-Aug-2015 16:45:04;10-Aug-2015 16:30:01;0.000200;0.000013;17.886300;16.679100;1.509000;0.000000;-1.764900;998.631900;998.845100;0.000000
10-Aug-2015 16:45:05;10-Aug-2015 16:30:01;0.000199;0.000013;17.887300;16.691000;1.538000;0.000000;-1.764800;998.631900;998.843200;0.000000
10-Aug-2015 16:45:06;10-Aug-2015 16:30:01;0.000190;0.000010;17.888400;16.683200;1.548000;0.000000;-1.764800;998.631700;998.844000;0.000000
10-Aug-2015 16:45:07;10-Aug-2015 16:30:01;0.000190;0.000011;17.888500;16.640400;1.524000;0.000000;-1.764800;998.631500;998.851500;0.000000
10-Aug-2015 16:45:08;10-Aug-2015 16:30:01;0.000200;0.000014;17.888000;16.576000;1.478000;0.000000;-1.764800;998.631400;998.862400;0.000000
10-Aug-2015 16:45:09;10-Aug-2015 16:30:01;0.000203;0.000012;17.887900;16.571400;1.454000;0.000000;-1.764800;998.631300;998.862500;0.000000
10-Aug-2015 16:45:10;10-Aug-2015 16:30:01;0.000205;0.000010;17.888300;16.600300;1.462000;0.000000;-1.764800;998.631300;998.857400;0.000000
10-Aug-2015 16:45:11;10-Aug-2015 16:30:01;0.000201;0.000015;17.888600;16.654800;1.499000;0.000000;-1.764800;998.631400;998.849100;0.000000
10-Aug-2015 16:45:12;10-Aug-2015 16:30:01;0.000198;0.000009;17.889100;16.686600;1.536000;0.000000;-1.764800;998.631500;998.843400;0.000000
10-Aug-2015 16:45:13;10-Aug-2015 16:30:01;0.000191;0.000012;17.890400;16.685600;1.558000;0.000000;-1.764700;998.631400;998.843400;0.000000
10-Aug-2015 16:45:14;10-Aug-2015 16:30:01;0.000188;0.000012;17.891400;16.644200;1.549000;0.000000;-1.764700;998.631100;998.850900;0.000000
10-Aug-2015 16:45:15;10-Aug-2015 16:30:01;0.000189;0.000012;17.891700;16.576600;1.517000;0.000000;-1.764700;998.630900;998.862200;0.000000
10-Aug-2015 16:45:16;10-Aug-2015 16:30:01;0.000197;0.000013;17.891400;16.562500;1.477000;0.000000;-1.764700;998.630800;998.864700;0.000000
10-Aug-2015 16:45:17;10-Aug-2015 16:30:01;0.000203;0.000015;17.892100;16.656500;1.457000;0.000000;-1.764700;998.630600;998.848700;0.000000
10-Aug-2015 16:45:18;10-Aug-2015 16:30:01;0.000206;0.000015;17.893000;16.735800;1.457000;0.000000;-1.764600;998.630400;998.834900;0.000000
10-Aug-2015 16:45:19;10-Aug-2015 16:30:01;0.000202;0.000014;17.893900;16.685100;1.496000;0.000000;-1.764600;998.630500;998.844000;0.000000
10-Aug-2015 16:45:20;10-Aug-2015 16:30:01;0.000202;0.000014;17.894700;16.661500;1.543000;0.000000;-1.764600;998.630500;998.847900;0.000000
10-Aug-2015 16:45:21;10-Aug-2015 16:30:01;0.000192;0.000012;17.895700;16.578800;1.555000;0.000000;-1.764500;998.630400;998.861700;0.000000
10-Aug-2015 16:45:22;10-Aug-2015 16:30:01;0.000191;0.000013;17.896500;16.567200;1.535000;0.000000;-1.764500;998.630100;998.864100;0.000000
10-Aug-2015 16:45:23;10-Aug-2015 16:30:01;0.000195;0.000011;17.896400;16.552600;1.496000;0.000000;-1.764500;998.630000;998.865900;0.000000
10-Aug-2015 16:45:24;10-Aug-2015 16:30:01;0.000198;0.000012;17.896600;16.592200;1.485000;0.000000;-1.764500;998.629900;998.859700;0.000000
10-Aug-2015 16:45:25;10-Aug-2015 16:30:01;0.000203;0.000014;17.897000;16.680000;1.492000;0.000000;-1.764500;998.629800;998.844500;0.000000
10-Aug-2015 16:45:26;10-Aug-2015 16:30:01;0.000202;0.000014;17.897700;16.616500;1.505000;0.000000;-1.764500;998.629800;998.855700;0.000000
10-Aug-2015 16:45:27;10-Aug-2015 16:30:01;0.000205;0.000015;17.898100;16.639000;1.510000;0.000000;-1.764500;998.629700;998.851900;0.000000
10-Aug-2015 16:45:28;10-Aug-2015 16:30:01;0.000205;0.000012;17.898400;16.632900;1.501000;0.000000;-1.764400;998.629600;998.852300;0.000000
10-Aug-2015 16:45:29;10-Aug-2015 16:30:01;0.000203;0.000014;17.898700;16.667600;1.494000;0.000000;-1.764400;998.629600;998.846900;0.000000
10-Aug-2015 16:45:30;10-Aug-2015 16:30:01;0.000202;0.000014;17.899200;16.639400;1.500000;0.000000;-1.764400;998.629500;998.851200;0.000000
10-Aug-2015 16:45:31;10-Aug-2015 16:30:01;0.000198;0.000011;17.900200;16.624700;1.526000;0.000000;-1.764400;998.629400;998.854100;0.000000
10-Aug-2015 16:45:32;10-Aug-2015 16:30:01;0.000189;0.000011;17.901400;16.676400;1.534000;0.000000;-1.764300;998.629200;998.845100;0.000000
10-Aug-2015 16:45:33;10-Aug-2015 16:30:01;0.000194;0.000013;17.901700;16.627800;1.507000;0.000000;-1.764300;998.629100;998.853200;0.000000
10-Aug-2015 16:45:34;10-Aug-2015 16:30:01;0.000203;0.000016;17.901800;16.683700;1.482000;0.000000;-1.764300;998.628900;998.844200;0.000000
10-Aug-2015 16:45:35;10-Aug-2015 16:30:01;0.000202;0.000013;17.902500;16.714300;1.484000;0.000000;-1.764300;998.628800;998.839000;0.000000
10-Aug-2015 16:45:36;10-Aug-2015 16:30:01;0.000200;0.000013;17.903100;16.712500;1.504000;0.000000;-1.764300;998.628800;998.838800;0.000000
10-Aug-2015 16:45:37;10-Aug-2015 16:30:01;0.000200;0.000012;17.903700;16.708100;1.517000;0.000000;-1.764300;998.628700;998.839900;0.000000
10-Aug-2015 16:45:38;10-Aug-2015 16:30:01;0.000195;0.000015;17.904100;16.626700;1.525000;0.000000;-1.764200;998.628700;998.854000;0.000000
10-Aug-2015 16:45:39;10-Aug-2015 16:30:01;0.000192;0.000014;17.904600;16.618100;1.530000;0.000000;-1.764200;998.628600;998.855200;0.000000
10-Aug-2015 16:45:40;10-Aug-2015 16:30:01;0.000193;0.000016;17.904800;16.622600;1.517000;0.000000;-1.764200;998.628500;998.854700;0.000000
10-Aug-2015 16:45:41;10-Aug-2015 16:30:01;0.000196;0.000011;17.904600;16.646800;1.493000;0.000000;-1.764200;998.628500;998.850200;0.000000
10-Aug-2015 16:45:42;10-Aug-2015 16:30:01;0.000203;0.000014;17.904400;16.613500;1.482000;0.000000;-1.764200;998.628500;998.856100;0.000000
10-Aug-2015 16:45:43;10-Aug-2015 16:30:01;0.000203;0.000013;17.904500;16.592100;1.491000;0.000000;-1.764200;998.628500;998.859500;0.000000
10-Aug-2015 16:45:44;10-Aug-2015 16:30:01;0.000202;0.000012;17.904500;16.634900;1.502000;0.000000;-1.764200;998.628500;998.852300;0.000000
10-Aug-2015 16:45:45;10-Aug-2015 16:30:01;0.000201;0.000012;17.904400;16.626000;1.515000;0.000000;-1.764200;998.628600;998.853600;0.000000
10-Aug-2015 16:45:46;10-Aug-2015 16:30:01;0.000202;0.000013;17.904400;16.656600;1.524000;0.000000;-1.764200;998.628600;998.848400;0.000000
10-Aug-2015 16:45:47;10-Aug-2015 16:30:01;0.000191;0.000012;17.904700;16.639500;1.532000;0.000000;-1.764200;998.628600;998.851600;0.000000
10-Aug-2015 16:45:48;10-Aug-2015 16:30:01;0.000193;0.000014;17.904900;16.685700;1.517000;0.000000;-1.764200;998.628500;998.844000;0.000000
10-Aug-2015 16:45:49;10-Aug-2015 16:30:01;0.000196;0.000013;17.904500;16.709600;1.489000;0.000000;-1.764200;998.628400;998.839500;0.000000
10-Aug-2015 16:45:50;10-Aug-2015 16:30:01;0.000203;0.000014;17.904400;16.624900;1.473000;0.000000;-1.764200;998.628400;998.854100;0.000000
10-Aug-2015 16:45:51;10-Aug-2015 16:30:01;0.000201;0.000011;17.904800;16.606700;1.491000;0.000000;-1.764200;998.628400;998.857300;0.000000
10-Aug-2015 16:45:52;10-Aug-2015 16:30:01;0.000201;0.000015;17.905300;16.697900;1.524000;0.000000;-1.764200;998.628500;998.841900;0.000000
10-Aug-2015 16:45:53;10-Aug-2015 16:30:01;0.000194;0.000013;17.905800;16.649900;1.538000;0.000000;-1.764200;998.628400;998.849600;0.000000
10-Aug-2015 16:45:54;10-Aug-2015 16:30:01;0.000196;0.000016;17.906100;16.557700;1.519000;0.000000;-1.764200;998.628300;998.865700;0.000000
10-Aug-2015 16:45:55;10-Aug-2015 16:30:01;0.000195;0.000012;17.906400;16.612200;1.509000;0.000000;-1.764100;998.628200;998.856100;0.000000
10-Aug-2015 16:45:56;10-Aug-2015 16:30:01;0.000199;0.000013;17.906600;16.648900;1.502000;0.000000;-1.764100;998.628100;998.850200;0.000000
10-Aug-2015 16:45:57;10-Aug-2015 16:30:01;0.000201;0.000012;17.907000;16.660800;1.508000;0.000000;-1.764100;998.628100;998.847900;0.000000
10-Aug-2015 16:45:58;10-Aug-2015 16:30:01;0.000200;0.000013;17.907300;16.699600;1.509000;0.000000;-1.764100;998.628000;998.841600;0.000000
10-Aug-2015 16:45:59;10-Aug-2015 16:30:01;0.000202;0.000015;17.907500;16.680800;1.502000;0.000000;-1.764100;998.628000;998.844800;0.000000
10-Aug-2015 16:46:00;10-Aug-2015 16:30:01;0.000202;0.000012;17.908000;16.650800;1.493000;0.000000;-1.764100;998.627800;998.849500;0.000000
10-Aug-2015 16:46:01;10-Aug-2015 16:30:01;0.000201;0.000010;17.908400;16.628300;1.495000;0.000000;-1.764100;998.627800;998.853100;0.000000
10-Aug-2015 16:46:02;10-Aug-2015 16:30:01;0.000202;0.000014;17.909000;16.594000;1.509000;0.000000;-1.764100;998.627700;998.859200;0.000000
10-Aug-2015 16:46:03;10-Aug-2015 16:30:01;0.000198;0.000013;17.909800;16.620900;1.526000;0.000000;-1.764000;998.627700;998.855000;0.000000
10-Aug-2015 16:46:04;10-Aug-2015 16:30:01;0.000191;0.000011;17.910600;16.652500;1.532000;0.000000;-1.764000;998.627500;998.849700;0.000000
10-Aug-2015 16:46:05;10-Aug-2015 16:30:01;0.000196;0.000013;17.910900;16.654100;1.508000;0.000000;-1.764000;998.627400;998.849300;0.000000
10-Aug-2015 16:46:06;10-Aug-2015 16:30:01;0.000199;0.000012;17.911100;16.678800;1.491000;0.000000;-1.764000;998.627300;998.844500;0.000000
10-Aug-2015 16:46:07;10-Aug-2015 16:30:01;0.000202;0.000015;17.911900;16.707200;1.504000;0.000000;-1.763900;998.627200;998.840000;0.000000
10-Aug-2015 16:46:08;10-Aug-2015 16:30:01;0.000200;0.000014;17.912800;16.754000;1.519000;0.000000;-1.763900;998.627100;998.832400;0.000000
10-Aug-2015 16:46:09;10-Aug-2015 16:30:01;0.000200;0.000012;17.913300;16.722100;1.509000;0.000000;-1.763900;998.626900;998.836900;0.000000
10-Aug-2015 16:46:10;10-Aug-2015 16:30:01;0.000201;0.000014;17.913900;16.728300;1.493000;0.000000;-1.763900;998.626800;998.836300;0.000000
10-Aug-2015 16:46:11;10-Aug-2015 16:30:01;0.000201;0.000013;17.914700;16.726000;1.506000;0.000000;-1.763800;998.626700;998.836800;0.000000
10-Aug-2015 16:46:12;10-Aug-2015 16:30:01;0.000197;0.000011;17.915700;16.708300;1.531000;0.000000;-1.763800;998.626600;998.839700;0.000000
10-Aug-2015 16:46:13;10-Aug-2015 16:30:01;0.000195;0.000015;17.916600;16.637800;1.531000;0.000000;-1.763800;998.626400;998.851900;0.000000
10-Aug-2015 16:46:14;10-Aug-2015 16:30:01;0.000195;0.000014;17.917100;16.576400;1.508000;0.000000;-1.763800;998.626200;998.861900;0.000000
10-Aug-2015 16:46:15;10-Aug-2015 16:30:01;0.000202;0.000012;17.917400;16.617200;1.482000;0.000000;-1.763700;998.626000;998.854900;0.000000
10-Aug-2015 16:46:16;10-Aug-2015 16:30:01;0.000200;0.000013;17.918300;16.592600;1.484000;0.000000;-1.763700;998.625900;998.859600;0.000000
10-Aug-2015 16:46:17;10-Aug-2015 16:30:01;0.000202;0.000012;17.919000;16.662300;1.506000;0.000000;-1.763700;998.625900;998.846800;0.000000
10-Aug-2015 16:46:18;10-Aug-2015 16:30:01;0.000200;0.000012;17.919900;16.711200;1.525000;0.000000;-1.763700;998.625800;998.839400;0.000000
10-Aug-2015 16:46:19;10-Aug-2015 16:30:01;0.000197;0.000010;17.920500;16.561200;1.517000;0.000000;-1.763600;998.625700;998.864500;0.000000
10-Aug-2015 16:46:20;10-Aug-2015 16:30:01;0.000198;0.000011;17.920700;16.453300;1.502000;0.000000;-1.763600;998.625500;998.882600;0.000000
10-Aug-2015 16:46:21;10-Aug-2015 16:30:01;0.000198;0.000013;17.921400;16.633100;1.507000;0.000000;-1.763600;998.625400;998.852300;0.000000
10-Aug-2015 16:46:22;10-Aug-2015 16:30:01;0.000199;0.000013;17.922200;16.648700;1.517000;0.000000;-1.763600;998.625300;998.849700;0.000000
10-Aug-2015 16:46:23;10-Aug-2015 16:30:01;0.000199;0.000014;17.922600;16.706200;1.516000;0.000000;-1.763600;998.625300;998.840500;0.000000
10-Aug-2015 16:46:24;10-Aug-2015 16:30:01;0.000200;0.000014;17.922800;16.742500;1.504000;0.000000;-1.763600;998.625200;998.834300;0.000000
10-Aug-2015 16:46:25;10-Aug-2015 16:30:01;0.000201;0.000015;17.923300;16.757800;1.507000;0.000000;-1.763500;998.625100;998.831100;0.000000
10-Aug-2015 16:46:26;10-Aug-2015 16:30:01;0.000199;0.000015;17.923700;16.714700;1.511000;0.000000;-1.763500;998.625000;998.838500;0.000000
10-Aug-2015 16:46:27;10-Aug-2015 16:30:01;0.000198;0.000012;17.924100;16.729500;1.502000;0.000000;-1.763500;998.624900;998.835300;0.000000
10-Aug-2015 16:46:28;10-Aug-2015 16:30:01;0.000202;0.000012;17.924400;16.733800;1.493000;0.000000;-1.763500;998.624800;998.835400;0.000000
10-Aug-2015 16:46:29;10-Aug-2015 16:30:01;0.000203;0.000014;17.924800;16.684000;1.495000;0.000000;-1.763500;998.624800;998.843900;0.000000
10-Aug-2015 16:46:30;10-Aug-2015 16:30:01;0.000201;0.000013;17.925300;16.674900;1.520000;0.000000;-1.763500;998.624800;998.845900;0.000000
10-Aug-2015 16:46:31;10-Aug-2015 16:30:01;0.000193;0.000010;17.926000;16.659500;1.545000;0.000000;-1.763500;998.624800;998.848000;0.000000
10-Aug-2015 16:46:32;10-Aug-2015 16:30:01;0.000190;0.000014;17.926600;16.627600;1.544000;0.000000;-1.763400;998.624600;998.854000;0.000000
10-Aug-2015 16:46:33;10-Aug-2015 16:30:01;0.000193;0.000014;17.926200;16.597700;1.508000;0.000000;-1.763400;998.624500;998.858300;0.000000
10-Aug-2015 16:46:34;10-Aug-2015 16:30:01;0.000204;0.000012;17.925900;16.620300;1.458000;0.000000;-1.763400;998.624400;998.854800;0.000000
10-Aug-2015 16:46:35;10-Aug-2015 16:30:01;0.000203;0.000011;17.926500;16.628700;1.460000;0.000000;-1.763400;998.624300;998.852300;0.000000
